0.110592,0.096643
0.109004,0.026451
0.163028,0.003358
0.181701,0.026108
0.188891,-0.032757
0.194595,0.098812
0.162213,0.014348
0.170145,-0.04644
0.180697,-0.007532
0.189986,0.014257
0.165808,-0.036093
0.119898,0.054195
0.183108,-0.054402
0.15569,0.00179
0.229459,-0.014346
0.242803,0.083233
0.174275,-0.022339
0.21386,-0.078243
0.211103,0.104837
0.19599,0.094381
0.160664,0.056209
0.1901,0.052992
0.254757,-0.049118
0.22538,0.047529
0.159684,-0.062066
0.18685,-0.016874
0.10233,-0.005421
0.036882,0.09782
0.224366,0.084921
0.217789,0.055143
0.122835,0.016588
0.29835,0.032054
0.216253,0.115612
0.235061,0.056929
0.130474,0.035798
0.150725,0.040901
0.20877,0.009787
0.106992,0.061581
0.155042,-0.03954
0.153039,-0.053475
0.24688,0.013121
0.179627,0.000838
0.212346,0.000275
0.128034,0.053366
0.155105,0.083763
0.145655,-0.066206
0.153448,-0.009629
0.216126,0.05841
0.171822,0.022286
0.150333,-0.041921
0.204041,0.055967
0.16694,0.004496
0.220656,0.008952
0.189892,0.041095
0.198907,0.081047
0.196781,0.073057
0.190458,0.031164
0.12815,0.095216
0.119998,-0.003994
0.236653,-0.080577
0.160412,0.075339
0.229621,-0.049604
0.195711,0.024083
0.223199,0.117665
0.203316,-0.000556
0.155618,0.05149
0.126989,0.081892
0.116129,0.118148
0.182096,0.115597
0.140818,-0.006653
0.173296,0.011704
0.1674,-0.007076
0.26626,0.044389
0.168226,-0.059365
0.201579,-0.04108
0.236209,0.022352
0.157404,0.018193
0.080124,0.035468
0.181578,0.062163
0.176605,-0.115492
0.169867,0.052853
0.22947,-0.05034
0.237009,0.06993
0.146567,-0.009061
0.089025,0.173274
0.247661,0.056259
0.195476,0.003243
0.204099,-0.047893
0.273814,0.0371
0.233327,0.032819
0.188656,0.043838
0.203253,0.125768
0.202477,0.065852
0.21641,0.04026
0.217891,0.015833
0.203298,0.055795
0.188758,0.042787
0.085494,0.001136
0.132723,0.047637
0.204841,0.052197
0.174324,0.012113
0.219901,-0.052757
0.132315,0.063815
0.198875,0.068636
0.28622,0.043638
0.210722,-0.018239
0.153746,0.094354
0.161331,-0.01672
0.32202,0.011807
0.199416,0.019999
0.185768,0.061891
0.245744,0.054121
0.186697,0.029362
0.230674,0.097738
0.113895,0.015704
0.199882,0.020563
0.186042,0.062719
0.299614,0.110842
0.233185,0.123839
0.193161,-0.081818
0.188955,0.012511
0.132768,0.049342
0.209323,0.037449
0.195158,0.015268
0.090484,0.034076
0.161087,-0.005389
0.255145,0.039997
0.214689,0.019807
0.205121,0.049329
0.20315,0.024658
0.157525,0.000872
0.268246,0.038578
0.169883,-0.001285
0.212189,0.039351
0.153059,0.013296
0.10921,-0.109938
0.157193,0.042146
0.244328,0.100692
0.203641,0.083814
0.181492,0.028614
0.225184,0.002892
0.166627,0.144189
0.160303,-0.032891
0.203998,0.072348
0.203701,0.118835
0.159359,0.013221
0.241524,0.005549
0.142849,0.049134
0.096621,0.077047
0.196985,0.039808
0.184037,0.100312
0.197793,0.088371
0.201297,-0.021225
0.188188,0.123026
0.140692,-0.023962
0.113257,0.024994
0.18461,0.063218
0.193611,0.172023
0.195747,-0.040192
0.11052,-0.017518
0.128597,0.065036
0.123723,0.052304
0.148025,0.007847
0.163213,-0.000703
0.312959,0.03669
0.213971,-0.022288
0.191583,0.016231
0.212228,0.017344
0.174949,0.002152
0.218594,-0.04211
0.186354,-0.044939
0.135065,0.059922
0.238753,0.080076
0.224349,0.08588
0.093626,0.021184
0.148531,0.000988
0.201999,0.054126
0.193557,0.002473
0.229205,-0.023204
0.114775,0.096061
0.214611,0.016914
0.176386,0.05841
0.175226,0.045023
0.120853,0.153104
0.111293,-0.015498
0.127702,0.076737
0.167153,0.110157
0.226624,0.054663
0.200729,0.014825
0.167723,0.03383
0.236865,0.029224
0.129796,0.033368
0.194675,0.007086
0.194039,0.066484
0.151343,0.056401
0.172407,0.066543
0.22156,0.013162
0.19845,0.004113
0.208646,0.005202
0.175164,0.061579
0.193905,0.071959
0.264772,0.083538
0.146183,0.060541
0.167537,0.028739
0.161073,0.022748
0.283255,0.06003
0.234074,-0.028702
0.135115,0.052622
0.114262,-0.001294
0.23818,0.033912
0.139439,0.049828
0.196592,0.136442
0.22199,0.046802
0.224333,0.075823
0.17523,0.067144
0.187271,0.132138
0.189544,0.063301
0.195668,0.146371
0.258875,0.141052
0.164098,0.088863
0.201542,0.04964
0.192273,0.024348
0.058796,0.085086
0.168525,0.058072
0.138308,0.027246
0.233302,0.069136
0.17304,-0.021672
0.137284,-0.002517
0.117723,0.077925
0.150626,0.094778
0.095383,0.042975
0.153186,-0.034887
0.13966,0.108031
0.217982,0.057273
0.274171,0.019753
0.24537,-0.018589
0.249838,-0.009598
0.201926,0.004229
0.138085,0.162853
0.18555,0.028755
0.114725,0.079836
0.148512,0.037438
0.040012,-0.019206
0.181235,0.048919
0.129367,0.11329
0.191818,0.073455
0.189706,0.041711
0.144974,0.03818
0.234258,0.126325
0.241116,0.045481
0.171061,0.055025
0.178692,0.03847
0.13128,-0.006863
0.202627,0.131359
0.242432,-0.034278
0.135061,0.023807
0.230403,-0.015347
0.088145,-0.028664
0.218194,0.095523
0.216954,0.037594
0.150102,-0.022297
0.145371,0.060537
0.134849,0.043397
0.211325,0.091944
0.25067,-0.01384
0.197455,0.107045
0.215483,0.042071
0.156215,0.040252
0.167849,-0.019154
0.18617,0.009776
0.164172,0.142894
0.206595,0.118437
0.176121,0.036655
0.18827,0.15851
0.224883,0.085747
0.231047,0.10297
0.228582,0.014392
0.143399,0.168987
0.193095,0.068875
0.143853,-0.056944
0.22649,0.069426
0.253536,0.039484
0.160862,0.086415
0.192993,0.057254
0.134922,0.021485
0.216386,0.004703
0.098068,0.054167
0.193069,0.081829
0.285469,0.026317
0.197287,0.135179
0.088417,0.007953
0.137604,0.002821
0.135315,0.044333
0.1954,0.106112
0.252834,-0.009518
0.161007,0.034475
0.166204,0.125065
0.064312,-0.074872
0.204534,0.043259
0.23704,0.128438
0.140272,0.151619
0.144905,0.056484
0.107815,0.065522
0.170109,0.117484
0.187415,0.128812
0.168789,0.054794
0.165632,0.004505
0.177582,-0.007498
0.160955,-0.014332
0.17354,0.0852
0.267,0.144871
0.160099,0.166364
0.25411,-0.010607
0.179836,0.012451
0.187505,0.179869
0.143377,0.123134
0.061702,0.023757
0.078545,-0.049756
0.182272,0.109001
0.114057,-0.034396
0.202179,0.105098
0.329512,0.093783
0.184822,0.135578
0.174289,0.110502
0.200571,0.151754
0.145767,0.167658
0.205497,0.050342
0.132316,-0.025823
0.201358,0.061524
0.202986,0.029824
0.195675,-0.027406
0.063724,0.098013
0.248185,0.056472
0.205458,0.097735
0.19379,0.000259
0.125491,0.064718
0.157481,0.047049
0.128852,0.064884
0.157107,0.019513
0.195387,0.017385
0.198366,0.043152
0.110826,0.027666
0.146728,0.033597
0.206915,0.049572
0.142323,0.142724
0.153499,0.03446
0.213407,0.010918
0.192713,0.034365
0.200858,0.078664
0.170766,0.021251
0.178838,0.031732
0.163776,0.07166
0.129512,0.022575
0.129396,0.144394
0.209789,0.068847
0.193614,0.062043
0.198436,0.127262
0.224593,0.069766
0.088865,0.022055
0.159535,0.139291
0.206867,0.01617
0.266496,-0.021992
0.146673,0.053719
0.193332,0.031762
0.139759,0.041364
0.193333,0.021025
0.178176,0.088501
0.11537,0.062621
-0.001247,0.149907
0.195951,0.051075
0.093154,-0.01778
0.154051,0.093816
0.236031,0.064965
0.164902,0.056827
0.260139,0.029979
0.102576,0.123884
0.014808,0.104891
0.194844,0.103627
0.208489,0.037361
0.189856,0.004867
0.211397,0.043099
0.168637,0.133989
0.250863,0.102941
0.11269,0.052789
0.199158,0.138944
0.201738,0.080052
0.155339,0.094997
0.111601,0.050593
0.215319,0.076235
0.159512,0.087574
0.125261,0.149903
0.234995,0.18829
0.221373,0.144438
0.17658,0.065006
0.189628,0.076218
0.255213,0.086895
0.171684,-0.001193
0.157733,0.060152
0.272479,0.128266
0.131659,-0.009187
0.096017,0.08987
0.219816,0.153161
0.161527,0.051622
0.159932,0.11257
0.15048,0.036914
0.18088,0.06727
0.199221,0.118638
0.189676,0.09845
0.198852,0.113944
0.083248,0.07205
0.131792,0.067669
0.147514,0.147715
0.176018,0.031844
0.201462,0.065906
0.221853,0.0909
0.230997,0.044351
0.230009,0.160739
0.209667,0.114694
0.156944,0.087339
0.189175,0.097457
0.134219,0.102412
0.166335,0.086004
0.180652,-0.052239
0.199695,0.120913
0.180631,0.101665
0.124956,0.066131
0.236113,0.141484
0.204292,0.062216
0.12208,0.088475
0.174898,0.008595
0.135481,0.053915
0.231017,0.064692
0.088158,0.100647
0.157807,0.085653
0.099975,0.139153
0.141924,-0.009372
0.112657,0.071716
0.175395,0.085178
0.171853,0.07064
0.109227,-0.032377
0.196126,0.106588
0.153287,0.064768
0.15362,0.045888
0.160749,0.006257
0.135974,0.137625
0.180972,0.037687
0.211509,0.130937
0.161386,0.039579
0.147164,0.099805
0.138247,0.050013
0.190144,0.02982
0.130544,-0.001308
0.225758,0.203426
0.222966,0.076916
0.198671,0.077004
0.150934,0.084013
0.238408,0.140507
0.142513,0.060301
0.116812,0.111184
0.109297,0.137617
0.139881,0.098709
0.188559,0.043831
0.215225,0.025036
0.148335,0.108305
0.132526,0.184625
0.27168,0.14556
0.171052,0.056462
0.198691,0.092701
0.150646,0.171507
0.128137,0.090024
0.139163,0.206597
0.203003,0.063809
0.159407,-0.001751
0.169966,0.013828
0.231845,0.071414
0.109213,0.088865
0.138775,0.123431
0.117647,0.089583
0.106223,0.100277
0.125938,0.172259
0.219109,0.082545
0.112888,0.065471
0.29702,0.100628
0.146053,0.109634
0.082829,0.088609
0.168453,0.158974
0.174348,0.116575
0.140877,0.020324
0.192954,0.050702
0.178213,0.121279
0.133439,0.146621
0.163287,0.155896
0.159265,0.087593
0.226401,0.028998
0.330322,0.038978
0.110496,0.1382
0.236916,0.058116
0.188327,0.114552
0.150065,0.034472
0.142557,0.128557
0.057552,0.093166
0.255659,0.127271
0.140692,0.107169
0.194335,-0.054977
0.222904,0.10094
0.24274,0.103474
0.181715,0.193009
0.112474,0.066745
0.157085,0.066366
0.12095,0.06139
0.153331,0.127718
0.17274,0.078238
0.156867,0.171724
0.195628,0.048997
0.115355,0.189666
0.11684,0.027693
0.212872,0.106796
0.174097,0.088828
0.181223,0.168347
0.172603,-0.017519
0.168408,0.023969
0.074874,0.067694
0.200199,0.08665
0.231425,-0.020976
0.180229,0.078853
0.154652,0.174425
0.18,0.055387
0.145654,0.041219
0.146519,0.185394
0.211559,0.136974
0.140421,0.125447
0.040202,0.089323
0.203022,0.103625
0.186021,0.122067
0.196747,0.147378
0.171794,0.065209
0.114991,0.047701
0.230667,0.04678
0.104862,0.092097
0.156396,0.052497
0.149563,0.124976
0.138533,0.150585
0.131267,0.107645
0.191632,0.109929
0.178771,0.013031
0.212007,0.076201
0.020282,0.128586
0.239109,0.085841
0.226231,0.089215
0.115878,0.109887
0.208174,0.085861
0.236614,0.079548
0.204727,0.190914
0.247663,0.180736
0.117488,0.09352
0.167633,0.124143
0.034224,0.049681
0.137955,0.185133
0.220172,0.14158
0.150098,0.085863
0.164077,0.053014
0.12042,0.190208
0.228988,0.014394
0.123765,0.012331
0.162505,0.157758
0.120706,0.101868
0.213688,0.122936
0.169714,0.014528
0.078826,0.050561
0.195783,0.089349
0.122452,0.10814
0.223651,0.045959
0.246281,0.019983
0.231226,0.041348
0.169627,0.049338
0.196377,0.029259
0.125869,0.05592
0.158415,0.122932
0.110343,0.049539
0.179149,0.077388
0.171412,0.041517
0.221861,0.151089
0.114165,0.150442
0.216458,0.09437
0.200343,0.143629
0.060501,-0.006187
0.106241,0.027394
0.138846,0.111749
0.244939,-0.029746
0.154267,0.056669
0.179572,0.14726
0.111937,0.106725
0.176153,0.235964
0.17799,0.141521
0.23052,0.214534
0.145221,0.137158
0.159119,0.109964
0.174772,0.152556
0.271879,0.11199
0.230985,0.12036
0.189776,0.144282
0.153229,0.148363
0.122486,0.162162
0.217902,0.044363
0.148434,0.015685
0.177138,0.12434
0.222976,0.019242
0.186166,0.039354
0.17327,0.069588
0.177413,0.071626
0.13282,0.03411
0.07697,0.146034
0.184423,-0.004889
0.150642,0.088854
0.13767,0.135568
0.24178,0.167082
0.170977,0.172965
0.032294,0.089816
0.081859,0.049554
0.101088,0.180868
0.150356,0.045055
0.230583,0.128587
0.185768,0.096206
0.186506,0.002412
0.256039,0.10521
0.242724,0.053224
0.179995,0.119859
0.194996,0.132717
0.13191,0.155713
0.139688,0.035069
0.134521,0.129585
0.247525,0.093329
0.191616,0.096808
0.212981,0.071829
0.163886,0.082981
0.150009,0.204664
0.132041,0.094378
0.184022,0.082036
0.257405,0.183141
0.179825,0.150332
0.106362,0.077667
0.173022,0.032246
0.163893,0.172812
0.146138,0.152067
0.144337,0.068388
0.125647,0.199571
0.184032,0.137004
0.122026,0.093329
0.16435,0.119418
0.123115,0.117469
0.167701,0.071539
0.141133,0.088758
0.139289,0.133225
0.082959,0.235621
0.141286,0.184794
0.189647,0.116891
0.132487,0.050288
0.185225,0.181908
0.188363,0.129238
0.087037,0.102514
0.185755,0.037089
0.186967,0.06965
0.168192,0.128467
0.197728,0.102687
0.166571,0.078186
0.149277,0.194505
0.231612,0.107166
0.130241,0.100551
0.152202,0.072898
0.17232,0.095827
0.158658,0.141861
0.096159,0.188201
0.134913,0.08788
0.080314,0.132905
0.198277,0.101689
0.175123,0.100034
0.30925,0.112938
0.270018,0.008545
0.107145,0.186759
0.038849,0.193938
0.16923,0.129225
0.139826,0.080679
0.177384,0.150548
0.12447,0.099037
0.138103,0.084718
0.185933,0.184503
0.177527,0.022417
0.163314,0.16909
0.07607,0.065123
0.176422,0.023489
0.126276,0.064117
0.1675,0.060913
0.225111,0.033832
0.078028,0.074641
0.124075,0.144363
0.141258,0.06921
0.152088,0.100386
0.204533,0.092229
0.148139,0.181101
0.112198,0.139841
0.162536,0.128716
0.119249,0.029358
0.234668,0.184924
0.129422,0.159848
0.174138,0.078738
0.178651,0.138588
0.230399,0.095996
0.136739,0.06211
0.075857,0.072915
0.141349,0.109475
0.172657,0.214173
0.141109,0.089724
0.147467,0.171659
0.082723,0.159462
0.154719,0.13426
0.111156,0.161774
0.184252,0.138324
0.221149,0.126668
0.160114,0.135092
0.206672,0.097791
0.141928,0.123975
0.130195,0.139999
0.216894,0.082902
0.175213,0.034778
0.215522,0.14925
0.195785,0.242729
0.24716,-0.017636
0.199498,0.097929
0.09994,0.082302
0.152397,0.096245
0.235206,0.08067
0.228739,0.033365
0.150359,0.077825
0.177929,0.128619
0.166908,0.064958
0.088015,0.125398
0.161443,0.1487
0.222024,0.12548
0.156635,0.046595
0.118728,0.0729
0.116056,0.179458
0.15274,0.104906
0.075762,0.06374
0.26843,0.118255
0.24718,0.164166
0.236099,0.138254
0.162453,0.058478
0.169985,0.11249
0.212823,0.133359
0.167953,0.031445
0.110327,0.115798
0.120946,0.061009
0.023255,0.152813
0.143905,0.07238
0.191848,0.105927
0.138161,0.148162
0.1174,0.092115
0.132792,0.128223
0.125595,0.229657
0.106187,0.107477
0.140918,0.112077
0.172365,0.24139
0.228791,0.115181
0.240714,0.138254
0.089251,0.142169
0.08879,0.117526
0.145485,0.044605
0.092401,0.069002
0.184561,0.1139
0.148837,0.156531
0.199558,0.146928
0.112097,0.160244
0.177774,0.185681
0.139352,0.114445
0.143424,0.155967
0.14307,0.051748
0.195133,0.127556
0.167569,0.148886
0.10656,0.041457
0.194137,0.149508
0.095575,0.18871
0.232233,0.038045
0.150493,0.121803
0.214279,0.166491
0.176597,0.121916
0.184186,0.109618
0.2139,0.176267
0.23078,0.222384
0.109507,0.053674
0.203,0.12462
0.105076,0.209629
0.127199,0.098635
0.151477,0.110562
0.202651,0.244325
0.173273,0.100175
0.162417,0.081361
0.170061,0.226865
0.176484,0.052106
0.293158,0.10557
0.159186,0.077046
0.140216,0.126908
0.210784,0.201251
0.11662,0.178394
0.113603,0.180049
0.193071,0.161963
0.168218,0.01992
0.135562,0.115478
0.129516,0.095323
0.081398,0.0833
0.203967,0.22149
0.191891,0.08178
0.059406,0.141622
0.068843,0.083043
0.123905,0.150684
0.124586,0.090355
0.208521,0.170195
0.141837,0.118288
0.151722,0.084206
0.098335,0.115608
0.15607,0.210199
0.123713,0.099559
0.16377,0.116998
0.223841,0.132729
0.181147,0.043747
0.146332,0.159039
0.065992,0.131507
0.14278,0.177097
0.076132,0.046836
0.222884,0.123329
0.271087,0.156757
0.138145,0.164519
0.077983,0.109551
0.181711,0.157025
0.2039,0.163916
0.177554,0.184903
0.1456,0.184399
0.204981,0.183371
0.174742,0.199421
0.184182,0.1781
0.247946,0.146653
0.202562,0.137565
0.162512,0.129953
0.090245,0.199196
0.156943,0.210127
0.053667,0.11231
0.13517,0.13941
0.104604,0.11473
0.139039,0.102775
0.171028,0.117593
0.160758,0.107665
0.139508,0.15797
0.095398,0.119167
0.036094,0.092799
0.165369,0.175635
0.236514,0.178912
0.191577,0.205868
0.193492,0.166848
0.175608,0.243675
0.073683,0.173936
0.225265,0.095528
0.145292,0.108313
0.158291,0.103897
0.104486,0.151927
0.124085,0.125647
0.114885,0.166114
0.186638,0.112637
0.099596,0.142227
0.179456,0.084554
0.170816,0.15177
0.174779,0.101306
0.04083,0.155389
0.159027,0.147635
0.074037,0.163248
0.112228,0.167055
0.074547,0.186374
0.143446,0.170824
0.16065,0.150917
0.074478,0.150755
0.209197,0.1728
0.185116,0.236367
0.146014,0.139661
0.083608,0.134729
0.159201,0.130861
0.162036,0.160211
0.125179,0.171797
0.206776,0.219977
0.066858,0.079831
0.123083,0.064664
0.163577,0.143399
0.135856,0.184983
0.10438,0.221927
0.143866,0.08814
0.137787,0.258036
0.165445,0.187064
0.16024,1.31E-01
0.088738,0.148449
0.09954,0.080424
0.114667,0.1559
0.204712,0.157656
0.136097,0.13574
0.174329,0.145515
0.093531,0.151788
0.145858,0.084626
0.180566,0.099684
0.16743,0.145303
0.073706,0.113652
0.088304,0.089462
0.185141,0.11453
0.123357,0.200535
0.157347,0.246838
0.093077,0.151962
0.188719,0.221264
0.037637,0.175968
0.152339,0.141751
0.206673,0.072816
0.108355,0.220621
0.092034,0.16616
0.063685,0.129864
0.142369,0.186452
0.013118,0.05824
0.173139,0.100635
0.229583,0.143418
0.05722,0.123115
0.197016,0.233116
0.0312,0.213526
0.104258,0.184178
0.179301,0.161057
0.146054,0.072076
0.177832,0.091431
0.141254,0.16284
0.203396,0.059981
0.150974,0.153552
0.230689,0.273913
0.218476,0.228039
0.197464,0.080136
0.137259,0.164854
0.157389,0.082355
0.147442,0.18635
0.178827,0.128155
0.201264,0.15507
0.135736,0.181684
0.125144,0.128259
0.12238,0.100874
0.125975,0.218567
0.167905,0.195202
0.128889,0.096937
0.178095,0.145706
0.194121,0.183774
0.065289,0.162154
0.133282,0.199335
0.145368,0.158504
0.079451,0.207475
0.128547,0.194312
0.143356,0.240789
0.217943,0.192531
0.148922,0.164874
0.095838,0.221295
0.090638,0.23428
0.112539,0.155853
0.192303,0.088857
0.159605,0.076791
0.249671,0.227134
0.139599,0.117973
0.173024,0.149597
0.157625,0.190777
0.231584,0.187529
0.130153,0.195958
0.071344,0.162099
0.105097,0.223179
0.1976,0.158991
0.14414,0.140205
0.03874,0.181464
0.04537,0.081275
0.173713,0.14691
0.103782,0.153118
0.148701,0.190447
0.160844,0.190688
0.221319,0.148563
0.118523,0.026424
0.073554,0.184581
0.138538,0.124046
0.145291,0.157711
0.168395,0.153841
0.13789,0.137467
0.147773,0.191723
0.163078,0.19976
0.171957,0.111064
0.182985,0.206126
0.123602,0.207112
0.12113,0.172243
0.172778,0.137801
0.108572,0.194655
0.143673,0.184018
0.103142,0.165484
0.223371,0.209082
0.079237,0.181669
0.229784,0.146015
0.176709,0.056732
0.1746,0.229999
0.096636,0.135048
0.083217,0.122691
0.140947,0.176621
0.150414,0.109383
0.2048,0.170169
0.144504,0.197116
0.096091,0.170563
0.052007,0.169377
0.127608,0.197566
0.144784,0.119521
0.108017,-9.20E-05
0.060205,0.112682
0.1027,0.141777
0.0748,0.21912
0.185693,0.321707
0.150106,0.099697
0.095439,0.138649
0.019399,0.155781
0.105965,0.103776
0.15768,0.158416
0.14259,0.217772
0.100328,0.215657
0.124355,0.11351
0.185859,0.151681
0.2022,0.126629
0.19433,0.192361
0.118004,0.195479
0.111549,0.102539
0.140368,0.191497
0.196375,0.172417
0.137822,0.214716
-0.022016,0.156814
0.101531,0.162117
0.216756,0.202077
0.02232,0.058277
0.11175,0.119635
0.187319,0.259816
0.114712,0.215206
0.188771,0.150837
0.110164,0.185088
0.053126,0.125341
0.169639,0.195702
0.089924,0.141193
0.143091,0.186261
0.127261,0.214154
0.074549,0.19724
0.20067,0.104997
0.140525,0.176135
0.08561,0.201434
0.112105,0.11155
0.166306,0.109921
0.299358,0.164557
0.125252,0.211092
0.156482,0.164561
0.100105,0.16843
0.136782,0.200423
0.068022,0.155963
0.176618,0.19685
0.058815,0.24501
0.205225,0.201462
0.165597,0.123563
0.113999,0.199972
0.078633,0.163076
0.179415,0.267761
0.182038,0.259356
0.17414,0.128981
0.115041,0.138189
0.217662,0.24678
0.127121,0.16786
0.197291,0.143378
0.122629,0.150126
0.103964,0.1496
0.15682,0.137888
0.175557,0.206435
0.115083,0.216738
0.050918,0.156606
0.100297,0.21021
0.073422,0.22281
0.176996,0.17888
0.097736,0.118291
0.064386,0.124032
0.16738,0.074249
0.12621,0.266907
0.038446,0.247977
0.21084,0.171629
0.209809,0.194408
0.113547,0.157302
0.135729,0.241746
0.102072,0.148871
0.183343,0.157724
0.253436,0.254428
0.184277,0.162198
0.150303,0.173055
0.132055,0.216873
0.125297,0.058204
0.091166,0.155793
0.150667,0.131133
0.192796,0.226787
0.116249,0.193198
0.045144,0.059506
0.148059,0.159279
0.160922,0.116751
0.067663,0.237172
0.144067,0.130229
0.117592,0.245127
0.150176,0.101422
0.0416,0.153304
0.152412,0.243402
0.145886,0.232986
0.105005,0.253017
0.133496,0.179565
0.176047,0.225282
0.121004,0.209842
0.180051,0.217335
0.15713,0.123907
0.174177,0.176767
0.097739,0.194688
0.063823,0.114325
0.164765,0.158912
0.177551,0.176931
0.033066,0.132979
0.097254,0.167604
0.161486,0.158239
0.117216,0.152019
0.144608,0.193173
0.146363,0.137172
0.178585,0.221804
0.085661,0.175934
0.082505,0.186212
0.13416,0.270066
0.178599,0.128402
0.090684,0.191674
0.102357,0.155881
0.193045,0.169956
0.111491,0.122151
0.096622,0.161903
0.049656,0.159139
0.184615,0.097969
0.165604,0.102276
0.093887,0.190371
0.190299,0.235691
0.218656,0.220447
0.153717,0.210809
0.078392,0.172861
-0.05988,0.152512
0.09325,0.207775
0.071456,0.110933
0.101248,0.239873
0.118985,0.196145
0.013117,0.163745
0.143807,0.221101
0.124596,0.212122
0.133161,0.217932
0.038134,0.22705
0.084165,0.208411
0.17466,0.097615
0.126335,0.238959
0.064231,0.255272
0.090934,0.20265
0.097145,0.294877
0.120879,0.173209
0.028885,0.243816
0.183569,0.170019
0.150708,0.223919
0.064978,0.164867
0.038486,0.214094
0.131212,0.210939
0.052823,0.214383
0.099059,0.17795
0.094345,0.157576
0.082662,0.233856
0.114207,0.139755
0.026551,0.163441
0.123985,0.236789
0.056583,0.19334
0.094637,0.167281
0.194816,0.153909
0.127876,0.213456
0.163037,0.203355
0.167397,0.233115
0.11812,0.197792
0.16644,0.194563
0.16587,0.18606
0.118123,0.109331
0.149723,0.146711
0.152319,0.117461
0.199134,0.116482
0.057848,0.249544
0.15736,0.223177
0.20193,0.252901
0.145933,0.220592
0.176474,0.153813
